Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
12/22/2019,1.165090478,224845.87,80366.08,38722.86,1445.9,78457.73,0,0,0,Conventional,2019,Charlotte
12/22/2019,1.843149071,11038.02,61.41,2806.51,11.86,4201.49,0,0,0,Organic,2019,Charlotte
12/29/2019,1.067943468,257882.52,97106.66,42532.84,1601.87,88359.46,0,0,0,Conventional,2019,Charlotte
12/29/2019,1.365204047,14473.55,2.15,2906.37,22.59,3515.63,0,0,0,Organic,2019,Charlotte
1/6/2020,1.093798774,303305.05,108880.27,51584.7,3540.02,101844.85,0,0,0,Conventional,2020,Charlotte
1/6/2020,1.375388349,18127.13,8.91,3442.86,34.53,8568.76,0,0,0,Organic,2020,Charlotte
1/12/2020,1.169549844,297213.75,107003.72,50875.09,2462.27,93172.37,0,0,0,Conventional,2020,Charlotte
1/12/2020,1.67139806,13063.66,41.38,3234.72,61.58,6333.68,0,0,0,Organic,2020,Charlotte
1/19/2020,1.010896468,354196.28,115270.18,44144.69,1999.13,152710.3,0,0,0,Conventional,2020,Charlotte
1/19/2020,1.693833954,13349.06,110.14,3181.16,50.75,7615.71,0,0,0,Organic,2020,Charlotte
1/26/2020,1.167105634,294711.89,110329.02,45854.96,2377.79,103053.19,0,0,0,Conventional,2020,Charlotte
1/26/2020,1.617356592,14829.16,147.97,3390.91,62.64,7326.8,0,0,0,Organic,2020,Charlotte
2/2/2020,0.871511751,430753.02,176567.64,59868.87,2651.28,144612.22,0,0,0,Conventional,2020,Charlotte
2/2/2020,1.687221132,15288.82,67.01,2841.04,28.1,10500.7,0,0,0,Organic,2020,Charlotte
2/9/2020,1.073908731,303603.81,122599.66,36488.41,1720.12,106159.34,0,0,0,Conventional,2020,Charlotte
2/9/2020,1.70095381,15220.47,114.93,3175.5,41.06,9094.95,0,0,0,Organic,2020,Charlotte
2/16/2020,1.13900579,287352.87,109173.55,38570.56,1763.41,100294.83,0,0,0,Conventional,2020,Charlotte
2/16/2020,1.716072394,14188.46,106.14,2828.32,58.34,8737.55,0,0,0,Organic,2020,Charlotte
2/23/2020,1.157849275,304085.52,132942.78,48811.92,2366.93,84600.04,0,0,0,Conventional,2020,Charlotte
2/23/2020,1.681544461,15054.39,165.68,2896.29,45.37,9684.42,0,0,0,Organic,2020,Charlotte
3/1/2020,1.030179175,334513.9,118564.76,88078.8,5499.64,78045.63,0,0,0,Conventional,2020,Charlotte
3/1/2020,1.603974047,14714.8,142.54,3081.9,42.11,9928.79,0,0,0,Organic,2020,Charlotte
3/8/2020,1.239617341,297271.9,132212.11,45851.29,1988.03,82552.66,0,0,0,Conventional,2020,Charlotte
3/8/2020,1.620639583,16804.1,65.85,3936.11,23.75,10428.5,0,0,0,Organic,2020,Charlotte
3/15/2020,1.225888962,379080.01,173490.74,54012.97,1664.76,105446.28,0,0,0,Conventional,2020,Charlotte
3/15/2020,1.619586753,19793.54,106.27,4238,48.55,13960.45,0,0,0,Organic,2020,Charlotte
3/22/2020,1.309293846,345734.06,148978.36,52865.2,1598.09,102029.17,0,0,0,Conventional,2020,Charlotte
3/22/2020,1.56692029,19132.25,149.37,3949.1,53.49,12693.58,0,0,0,Organic,2020,Charlotte
3/29/2020,1.340441993,345082.83,149875.09,50677.09,2086.9,101259.1,0,0,0,Conventional,2020,Charlotte
3/29/2020,1.807918709,16816.01,94.22,4043.14,45.19,11703.5,0,0,0,Organic,2020,Charlotte
4/5/2020,1.333507785,351336.86,152797.37,51570.97,2367.87,106630.05,0,0,0,Conventional,2020,Charlotte
4/5/2020,1.784538739,20509.65,140.62,4130.31,23.64,12704.09,0,0,0,Organic,2020,Charlotte
4/12/2020,1.323980036,349678.74,152518.49,51102.35,2294.71,106003.45,0,0,0,Conventional,2020,Charlotte
4/12/2020,1.78173676,19020.67,113.15,4340.53,50.71,12647.71,0,0,0,Organic,2020,Charlotte
4/19/2020,1.283380859,371174.04,163742.61,55244.42,3075.85,109625.3,0,0,0,Conventional,2020,Charlotte
4/19/2020,1.784655095,20302.02,106.18,4347.44,43.95,12618.32,0,0,0,Organic,2020,Charlotte
4/26/2020,1.248446335,375299.34,158231.17,54682.83,4781.89,115851.99,0,0,0,Conventional,2020,Charlotte
4/26/2020,1.782834586,18436.26,102.58,3950.91,58.6,12943.7,0,0,0,Organic,2020,Charlotte
5/3/2020,1.003770299,563006.69,244786.99,76366.22,4358.54,197371.14,0,0,0,Conventional,2020,Charlotte
5/3/2020,1.563389552,20145.84,191.1,3708.76,74.38,15441.66,0,0,0,Organic,2020,Charlotte
5/10/2020,1.243059191,372756.97,180913.58,54369.99,4598.08,99892.15,0,0,0,Conventional,2020,Charlotte
5/10/2020,1.742389566,19586.64,113.82,3551.1,67.62,12728.6,0,0,0,Organic,2020,Charlotte
5/17/2020,1.248636211,397500.29,188965.21,59461.97,5570.42,103683.03,0,0,0,Conventional,2020,Charlotte
5/17/2020,1.713797912,18922.67,162.51,3758.6,49.59,10753.65,0,0,0,Organic,2020,Charlotte
5/24/2020,1.22344744,403581.43,191422.89,59346.41,5175.38,108529.63,0,0,0,Conventional,2020,Charlotte
5/24/2020,1.666921739,19137.26,70.16,4156.58,47.34,9525.8,0,0,0,Organic,2020,Charlotte
5/31/2020,1.250326839,390538.46,184887.67,59087.66,5522.98,108466.75,0,0,0,Conventional,2020,Charlotte
5/31/2020,1.720323225,19091.01,168.59,4180.38,61.99,12305.92,0,0,0,Organic,2020,Charlotte
6/7/2020,1.279719421,378347.41,168460.98,56492.63,5981.66,114705.91,0,0,0,Conventional,2020,Charlotte
6/7/2020,1.705429857,19600.55,132.09,4190.67,34.94,10797.53,0,0,0,Organic,2020,Charlotte
6/14/2020,1.277628734,369055.96,163379.53,57428.61,5353.14,114839.88,0,0,0,Conventional,2020,Charlotte
6/14/2020,1.702956566,18528.32,121.73,3868.44,34.94,10234.49,0,0,0,Organic,2020,Charlotte
6/21/2020,1.292683136,343745.37,155497.98,53541.59,4794.42,106805.47,0,0,0,Conventional,2020,Charlotte
6/21/2020,1.824417812,15725.74,130.03,4383.71,38.33,8193.05,0,0,0,Organic,2020,Charlotte
6/28/2020,1.250807321,342131.03,168351.87,52546.71,5483.73,94922.09,0,0,0,Conventional,2020,Charlotte
6/28/2020,1.727410787,17379.06,165.27,4013.92,39.41,7011.33,0,0,0,Organic,2020,Charlotte
7/5/2020,1.26803853,360004.38,163561.02,60456.49,5559.69,107674.7,0,0,0,Conventional,2020,Charlotte
7/5/2020,1.864368207,13665.47,177.92,4169.9,65.35,5465.52,0,0,0,Organic,2020,Charlotte
7/12/2020,1.246126474,353624.14,154369.63,56412.14,5710.36,119532.15,0,0,0,Conventional,2020,Charlotte
7/12/2020,1.753619084,17102.79,160.53,4020.21,43.97,5290.6,0,0,0,Organic,2020,Charlotte
7/19/2020,1.123362011,364775.84,158240.87,59408.27,6662.17,115950.14,0,0,0,Conventional,2020,Charlotte
7/19/2020,1.474081221,21786.52,119.53,3736.89,27.04,9652.38,0,0,0,Organic,2020,Charlotte
7/26/2020,1.103297986,362927.52,157671.01,56259.18,6005,113060.6,0,0,0,Conventional,2020,Charlotte
7/26/2020,1.615555463,17544.37,102.49,3790.02,40.56,6584.33,0,0,0,Organic,2020,Charlotte
8/2/2020,0.938614771,417103.82,148773.03,51288.53,4188.39,187020.53,0,0,0,Conventional,2020,Charlotte
8/2/2020,1.614572533,17389.88,102.06,3432.18,30.42,5652.68,0,0,0,Organic,2020,Charlotte
8/9/2020,1.139417419,336871.86,141749.72,56197.09,4538.61,108783.66,0,0,0,Conventional,2020,Charlotte
8/9/2020,1.605218662,18333.77,77.68,3880.22,18.03,6750.3,0,0,0,Organic,2020,Charlotte
8/16/2020,1.215806221,332066.08,141688.85,56110.71,6023.54,101070.3,0,0,0,Conventional,2020,Charlotte
8/16/2020,1.618360217,18133.26,130.27,3381.56,43.95,6391.08,0,0,0,Organic,2020,Charlotte
8/23/2020,1.202140179,333143.37,146923.23,54913.45,5129.96,102588.81,0,0,0,Conventional,2020,Charlotte
8/23/2020,1.631185736,19209.43,77.54,3696.65,48.46,6853,0,0,0,Organic,2020,Charlotte
8/30/2020,1.082311103,350926.56,159354.24,55230.92,5190.16,104192.04,0,0,0,Conventional,2020,Charlotte
8/30/2020,1.572499065,18350.63,90.17,3303.5,51.85,7061.77,0,0,0,Organic,2020,Charlotte
9/6/2020,1.176450414,349222.67,158302.35,55460.37,4529.61,97852.43,0,0,0,Conventional,2020,Charlotte
9/6/2020,1.587861172,16768.67,73.18,3127.76,33.78,6613.82,0,0,0,Organic,2020,Charlotte
9/13/2020,1.013484543,393009.8,135308.22,47117.46,3637.06,177158.57,0,0,0,Conventional,2020,Charlotte
9/13/2020,1.569196527,16121.31,84.67,2942.04,32.65,5913.28,0,0,0,Organic,2020,Charlotte
9/20/2020,1.195081642,310014.61,123337.68,47155.56,5063.03,109784.8,0,0,0,Conventional,2020,Charlotte
9/20/2020,1.553563458,17196.74,72.68,3148.84,19.14,7383.69,0,0,0,Organic,2020,Charlotte
9/27/2020,0.901275815,410963.09,158360.33,45960.07,3482.84,175098.1,0,0,0,Conventional,2020,Charlotte
9/27/2020,1.577286542,16043.2,99.96,2876.3,20.26,6765.69,0,0,0,Organic,2020,Charlotte
10/4/2020,1.182033852,319202.23,134784.02,47243.09,4057.13,107580.42,0,0,0,Conventional,2020,Charlotte
10/4/2020,1.6037965,16625.82,60.89,3451.02,32.63,6419.62,0,0,0,Organic,2020,Charlotte
10/11/2020,1.156692236,308843.6,126003.64,46044.53,4116.15,106778.17,0,0,0,Conventional,2020,Charlotte
10/11/2020,1.588292847,16924.06,79.03,3057.19,15.75,6645.92,0,0,0,Organic,2020,Charlotte
10/18/2020,1.102043505,320015.76,134390.59,44319.64,4862.98,105730.26,0,0,0,Conventional,2020,Charlotte
10/18/2020,1.633368242,16024.78,77.27,3008.81,30.38,8522.64,0,0,0,Organic,2020,Charlotte
10/25/2020,1.00901184,335373.79,158123.17,44869.74,4027.25,102917.83,0,0,0,Conventional,2020,Charlotte
10/25/2020,1.527078906,16281.9,57.61,2516.92,16.88,7556.31,0,0,0,Organic,2020,Charlotte
11/1/2020,1.192716434,299672.28,115773.27,46606.48,4735.3,109262.22,0,0,0,Conventional,2020,Charlotte
11/1/2020,1.517218716,17044.57,54.05,2620.35,49.5,7219.72,0,0,0,Organic,2020,Charlotte
11/8/2020,1.172677368,302307.87,118526.56,46560.62,4004.88,109758.36,0,0,0,Conventional,2020,Charlotte
11/8/2020,1.502367079,17157.66,82.29,2421.32,24.73,7090.64,0,0,0,Organic,2020,Charlotte
11/15/2020,1.113351551,303180.27,120550.59,44454.53,4209.02,109082.56,0,0,0,Conventional,2020,Charlotte
11/15/2020,1.523251453,17326.97,96.33,2644.47,16.84,7143.26,0,0,0,Organic,2020,Charlotte
11/22/2020,1.067577042,298120.9,118200.79,39088.76,3231.64,114185.64,0,0,0,Conventional,2020,Charlotte
11/22/2020,1.501520791,17009.61,97.25,2741.71,28.07,7001.32,0,0,0,Organic,2020,Charlotte
11/29/2020,1.074927839,261947.38,107415.69,32313.48,2691.68,98269.81,0,0,0,Conventional,2020,Charlotte
11/29/2020,1.5510194,14297.54,99.2,2483.23,24.7,5997.98,0,0,0,Organic,2020,Charlotte
12/6/2020,0.985367782,334653.81,136597.77,46686.28,3613.26,123594.23,0,0,0,Conventional,2020,Charlotte
12/6/2020,1.390072751,17535.64,111.59,2456.79,22.48,8034.22,0,0,0,Organic,2020,Charlotte
12/13/2020,0.942025577,331159.77,105018.68,34274.81,3321.52,165053.9,0,0,0,Conventional,2020,Charlotte
12/13/2020,1.489716966,15929.07,127.8,2487.33,48.31,7947.24,0,0,0,Organic,2020,Charlotte
12/20/2020,0.996815776,301104.67,116497.47,33841.07,2856.1,124522.29,0,0,0,Conventional,2020,Charlotte
12/20/2020,1.539641751,15679.7,138.94,3078.46,31.46,7723.81,0,0,0,Organic,2020,Charlotte
12/27/2020,0.953038257,291488.47,108691.55,48474.63,4193.67,109523.43,0,0,0,Conventional,2020,Charlotte
12/27/2020,1.511502903,14138.69,78.88,2607.31,19.09,7209.81,0,0,0,Organic,2020,Charlotte
1/4/2021,0.952500045,402939.91,152157.48,50128.38,4101.09,168420.19,133208.08,13236.96,447.3,Conventional,2021,Charlotte
1/4/2021,1.407511025,20403.92,98.93,3826.03,19.28,8142.02,8142.02,0,0,Organic,2021,Charlotte
1/10/2021,0.948615016,386885.5,151053.95,47099.97,3711.58,152450.25,115974.49,14927.06,0,Conventional,2021,Charlotte
1/10/2021,1.470396581,20164.52,128.75,3149.94,36.7,9593.1,9593.1,0,0,Organic,2021,Charlotte
1/17/2021,1.07124939,352969.28,133366.57,51035.06,3801.09,133130.42,98690.63,13956.21,0,Conventional,2021,Charlotte
1/17/2021,1.46128114,19814.15,76.65,2924.42,21.95,9334.04,9334.04,0,0,Organic,2021,Charlotte
1/24/2021,1.013604023,374499.49,162391.41,55343.26,5333.09,119544.11,88016.29,14164.5,0,Conventional,2021,Charlotte
1/24/2021,1.415518781,20078.37,67.32,2982.42,25.28,9340.27,9340.27,0,0,Organic,2021,Charlotte
1/31/2021,1.095877169,371023.23,162748.06,53161.61,4475.2,122176.2,92818.54,12309.15,0,Conventional,2021,Charlotte
1/31/2021,1.414975941,19428.76,105.55,3248.2,29.96,8668.26,8668.26,0,0,Organic,2021,Charlotte
2/7/2021,0.865088836,507977.11,216216.27,61942.92,4014.19,199453.41,169076.9,14974.05,0,Conventional,2021,Charlotte
2/7/2021,1.372368077,18517.93,80.76,2993.5,35.72,7497.44,7497.44,0,0,Organic,2021,Charlotte
2/14/2021,1.019742177,343535.45,151627.66,39268.66,3733.22,128815.27,98334.77,14436.45,0,Conventional,2021,Charlotte
2/14/2021,1.44534511,20461.1,57.35,3640,40.71,7717.56,7717.56,0,0,Organic,2021,Charlotte
2/21/2021,1.058257436,364657.77,167658.29,47771.96,4142.19,124218.53,93659.14,13305.6,0,Conventional,2021,Charlotte
2/21/2021,1.46708225,19430.66,82.86,3379.16,48.83,9755.48,9755.48,0,0,Organic,2021,Charlotte
2/28/2021,1.068774818,360114.24,149857.52,50102.61,4018.8,133465.45,95063.23,16660.88,0,Conventional,2021,Charlotte
2/28/2021,1.444974434,20703.13,70.36,3384.68,35.4,9018.74,9018.74,0,0,Organic,2021,Charlotte
3/7/2021,0.95390976,427580.22,156199.3,45592.95,3164.07,201000.38,168788.6,15198.23,0,Conventional,2021,Charlotte
3/7/2021,1.423087398,20156.66,53.88,2916.57,20.26,8346.85,8346.85,0,0,Organic,2021,Charlotte
3/14/2021,1.008311196,390153.87,174432.64,51158.75,3399.11,141112.06,108117.02,15855,0,Conventional,2021,Charlotte
3/14/2021,1.375700435,22094.39,95.43,3418.68,15.93,9366.02,9366.02,0,0,Organic,2021,Charlotte
3/21/2021,1.117150618,370975.14,156282.25,50646.61,3677.29,141868.17,108811.37,16958.03,0,Conventional,2021,Charlotte
3/21/2021,1.463062268,20858.31,53.28,3628.82,36.01,12356.27,12356.27,0,0,Organic,2021,Charlotte
3/28/2021,1.023473436,397402.33,156270.05,48018.96,3315.5,171819.62,142203.69,14130.38,0,Conventional,2021,Charlotte
3/28/2021,1.641031682,19239.88,88.73,2686.09,34.9,14342.56,14342.56,0,0,Organic,2021,Charlotte
4/4/2021,1.19586531,335672.66,145542.29,43376.96,2369.39,128865.12,99370.67,14901.08,0,Conventional,2021,Charlotte
4/4/2021,1.715463782,18922.08,53.71,2696.61,29.13,14704.98,14704.98,0,0,Organic,2021,Charlotte
4/11/2021,1.209303403,356467.16,142994.88,49182.86,2836.46,144149.79,106523.71,16183.52,0,Conventional,2021,Charlotte
4/11/2021,1.74111168,20914.48,61.41,3193.11,56.37,16278.82,16278.82,0,0,Organic,2021,Charlotte
4/18/2021,1.132846304,389277.04,176873.87,49703.97,2884.85,140410.84,106927.5,17520.69,0,Conventional,2021,Charlotte
4/18/2021,1.708148516,20832.83,59.97,3399.21,34.04,16489.31,16489.31,0,0,Organic,2021,Charlotte
4/25/2021,1.249676752,358619.22,147760.44,48316.55,2639.66,132641.83,99904.24,15789.51,0,Conventional,2021,Charlotte
4/25/2021,1.691244521,19285.07,71.68,3298,32.56,15583.5,15386.45,0,0,Organic,2021,Charlotte
5/2/2021,0.927807679,438799.72,198214.97,82192.82,5478.17,119659.45,92362.67,13402.99,0,Conventional,2021,Charlotte
5/2/2021,1.606024449,19727.59,50.41,3014.49,23.52,16350.91,15572.83,0,0,Organic,2021,Charlotte
5/9/2021,1.231939524,351571.27,150122.54,53360.17,3324.15,117568.74,87979.06,11747.93,0,Conventional,2021,Charlotte
5/9/2021,1.620252493,20539.04,63.87,3157.5,14.73,16355.87,15508.71,0,0,Organic,2021,Charlotte
5/16/2021,1.271355764,340621.86,141692.44,47901.94,3377.92,122035.01,90492.63,13423.2,0,Conventional,2021,Charlotte
5/16/2021,1.683230174,18524.38,45,3108.1,12.52,14692.32,14668.27,0,0,Organic,2021,Charlotte
5/23/2021,1.256055735,345626.41,143757.13,48369.41,2920.61,122899.67,92883.43,12680.33,0,Conventional,2021,Charlotte
5/23/2021,1.652824417,20302.34,46.85,3213.19,19.26,16762.03,16182.43,0,0,Organic,2021,Charlotte
5/30/2021,1.286675831,346119.33,144261.09,54422.08,2568.43,121553.53,89764.94,13343.4,0,Conventional,2021,Charlotte
5/30/2021,1.676883073,20892.42,36.29,3063.44,14.71,16804.06,15989.02,0,0,Organic,2021,Charlotte
6/6/2021,1.26058903,344391.75,142134.48,49797.29,2532.3,128149.72,96377.26,12600,0,Conventional,2021,Charlotte
6/6/2021,1.649832349,21402.64,50.67,2948.83,13.55,17056.29,16083.34,0,0,Organic,2021,Charlotte
6/13/2021,1.224898856,345731.04,143628.99,55030.33,3458.13,117374.03,88941.93,10516.28,0,Conventional,2021,Charlotte
6/13/2021,1.634124172,20868.6,50.82,2889.66,15.74,16754.81,16083.86,0,0,Organic,2021,Charlotte
6/20/2021,1.374134647,295522.25,109183.38,56475.58,2525.34,104044.12,76795.14,4625.78,4331.25,Conventional,2021,Charlotte
6/20/2021,1.336987265,18496.5,0,0,0,17399.52,15851.41,0,3.15,Organic,2021,Charlotte
6/27/2021,1.388481104,288952.99,115612.14,55000.26,2460.94,98887.23,76237.24,3704.4,683.55,Conventional,2021,Charlotte
6/27/2021,1.46068815,16013.13,0,0,0,14739.87,12748.96,0,0,Organic,2021,Charlotte
7/4/2021,1.334046162,302913.91,118281.49,56411.13,2415.65,109218.39,87694.44,2141.48,0,Conventional,2021,Charlotte
7/4/2021,1.527451361,15537.68,0,0,0,14116.34,13277.99,0,0,Organic,2021,Charlotte
7/11/2021,1.260504392,316142.14,127680.17,54695.85,2424.97,109877.52,86253.19,3468.15,40.95,Conventional,2021,Charlotte
7/11/2021,1.538209601,13368.64,0,0,0,12184.91,11512.31,0,0,Organic,2021,Charlotte
7/18/2021,1.231710425,310551.07,120278.68,50027.86,2533.77,115015.11,90750.37,4323.9,721.35,Conventional,2021,Charlotte
7/18/2021,1.626436652,18699.79,93.31,2851.55,13.51,14650.96,12755.45,1284.41,0,Organic,2021,Charlotte
7/25/2021,1.263785202,304610.61,120672.99,53425.95,2638,104069.82,81095.02,533.14,2009.7,Conventional,2021,Charlotte
7/25/2021,1.694813998,16587.23,59.3,2718.98,19.14,12510.74,10058.46,1907.33,0,Organic,2021,Charlotte
8/1/2021,1.119345271,359466.18,120278.01,57218.01,2473.95,161954.9,129332.75,3120.6,2411.72,Conventional,2021,Charlotte
8/1/2021,1.667378383,14714.88,109.46,2267.27,5.63,11376.19,9416.5,1187.94,0,Organic,2021,Charlotte
8/8/2021,1.352118658,297620.05,109114.05,57274.78,2618.31,105325.81,76549.21,264.6,7512.75,Conventional,2021,Charlotte
8/8/2021,1.560481683,17882.38,46.46,2236.27,12.49,14745.62,14015.21,2.76,0,Organic,2021,Charlotte
8/15/2021,1.234045683,329696.13,113650.46,54082.11,2576.48,133908.95,93513.23,2778.04,6368.12,Conventional,2021,Charlotte
8/15/2021,1.645051258,18637.83,75.26,2343.07,18.14,15256.15,11132.02,3368.14,0,Organic,2021,Charlotte
8/22/2021,1.205773341,340844.28,102897.58,62109.52,2876.41,153810.57,89327.15,5772.77,4528.91,Conventional,2021,Charlotte
8/22/2021,1.655545075,20963.14,27.1,2629.95,22.54,17060.04,9737.86,6670.13,0,Organic,2021,Charlotte
8/29/2021,1.297805376,313525.96,103597.36,63670.29,3172.69,124816.86,64802.46,3871.74,4096.97,Conventional,2021,Charlotte
8/29/2021,1.586380792,20304.07,59.67,2522.36,18.01,10185.98,3674.53,5906.64,0,Organic,2021,Charlotte
9/5/2021,1.093494737,263930.88,104116.82,18460.75,3165.07,115533.3,64715.06,4380.08,2584.18,Conventional,2021,Charlotte
9/5/2021,1.589528692,19493.31,69.18,2519.28,27.22,8231.6,2161.16,5311.29,0,Organic,2021,Charlotte
9/12/2021,1.394864628,298236.71,101648.01,57607.82,3152,116637.33,64430.93,5338.46,3111.41,Conventional,2021,Charlotte
9/12/2021,1.519273026,20758.96,54.4,3796.95,14.62,7590.13,2548.56,4354.88,15.75,Organic,2021,Charlotte
9/19/2021,1.355850943,304251.07,98874.23,58280.4,3305.67,124990.57,68067.84,1748.64,2349.9,Conventional,2021,Charlotte
9/19/2021,1.604176678,21530.1,57.13,4223.25,14.61,11332.63,6717.88,3969,0,Organic,2021,Charlotte
9/26/2021,1.29256255,311775.75,122122.99,60946.4,2837.53,105631.5,58703.37,1574.21,2750.34,Conventional,2021,Charlotte
9/26/2021,1.500621992,21734.41,52.09,4281.84,24.7,15903.75,11535.09,3663.06,0,Organic,2021,Charlotte
10/3/2021,1.349498664,297108.31,107527.83,50840.09,3149.39,114473.31,58892.91,8757,561.49,Conventional,2021,Charlotte
10/3/2021,1.709727898,17264.09,68.63,4327.18,42.63,11629.49,7205.71,3740.23,0,Organic,2021,Charlotte
10/10/2021,1.359394047,308395.2,112010.29,50833.93,3701.24,117397.49,61540.83,12051.64,0,Conventional,2021,Charlotte
10/10/2021,1.752882443,17131.69,59.67,3019.27,10.09,13159.02,8424.17,4054.44,0,Organic,2021,Charlotte
10/17/2021,1.399554808,293931,99354.34,47560.39,3548.54,120977.58,66189.59,10745.18,0,Conventional,2021,Charlotte
10/17/2021,1.787106877,16948.33,52.44,3430.01,30.26,12925.21,10120.53,2174.68,0,Organic,2021,Charlotte
10/24/2021,1.369663767,286368.79,98879.51,42568.18,3339.66,118565.05,60552.35,11627.18,0,Conventional,2021,Charlotte
10/24/2021,1.689597751,19710.27,32.55,2910.15,31.36,15707.93,13969.92,1174.16,0,Organic,2021,Charlotte
10/31/2021,1.34750917,290405.8,97601.7,44619.44,4180.78,115301.65,59598.04,10462.2,0,Conventional,2021,Charlotte
10/31/2021,1.696284554,18043.79,49.7,2399.81,14.69,14678.39,13952.32,143.33,0,Organic,2021,Charlotte
11/7/2021,1.311170321,283218.3,94429.57,42575.25,4127.65,115370.87,61720.04,9011.1,0,Conventional,2021,Charlotte
11/7/2021,1.740013895,16395.21,60.92,2428.08,33.57,13056.48,12465.46,8.27,0,Organic,2021,Charlotte
11/14/2021,1.265809782,284121.9,103920.75,45860.26,4005.29,106091.72,55899.01,9178.58,0,Conventional,2021,Charlotte
11/14/2021,1.731409705,17164.96,41.48,2535.65,11.19,13575.33,12939.03,0,0,Organic,2021,Charlotte
11/21/2021,1.311567712,263969.33,90289.69,39542.56,3441.51,104849.74,65168.83,10009.65,0,Conventional,2021,Charlotte
11/21/2021,1.702063837,17671.46,37.67,2131.43,31.32,14430.65,13844.75,0,0,Organic,2021,Charlotte
11/28/2021,1.329065861,251647.07,87023.82,34643.32,2613.83,102984.34,66651.74,8676.68,0,Conventional,2021,Charlotte
11/28/2021,1.733325771,15658.5,58.15,2609.94,24.68,11708.31,11270.46,0,0,Organic,2021,Charlotte
1/4/2015,1.11,783068.03,30270.26,550752.19,124506.1,77539.48,72888.46,4651.02,0,conventional,2015,Chicago
1/4/2015,1.49,17723.17,1189.35,15628.27,0,905.55,905.55,0,0,organic,2015,Chicago
1/11/2015,1.15,802874.94,31239.94,558487.79,133848.57,79298.64,74716.43,4539.25,42.96,conventional,2015,Chicago
1/11/2015,1.79,12915.74,1426.75,10900.1,0,588.89,588.89,0,0,organic,2015,Chicago
1/18/2015,1.14,797741.43,24917.77,533717.99,140239.95,98865.72,95516.44,3311.71,37.57,conventional,2015,Chicago
1/18/2015,1.81,12499.87,1154.81,10830.61,0,514.45,514.45,0,0,organic,2015,Chicago
1/25/2015,1.22,745439.17,26117.56,488218.44,145882.24,85220.93,75867.61,9265.81,87.51,conventional,2015,Chicago
1/25/2015,1.83,10951.51,711.63,9515.44,0,724.44,724.44,0,0,organic,2015,Chicago
2/1/2015,0.91,1133491.66,50783.91,824745.44,164884.41,93077.9,89516.93,3448.62,112.35,conventional,2015,Chicago
